,TransactionID,AccountID,TransactionType,Amount,TransactionDate,Season
14017,14018,7,Payment,3718.4,10/16/2024,Fall
14018,14019,3853,Payment,1533.85,3/2/2025,Spring
14019,14020,3525,Withdrawal,5379.38,1/19/2023,Winter
14020,14021,4698,Deposit,8574.68,5/25/2024,Spring
14021,14022,180,Payment,8487.81,12/3/2022,Winter
14022,14023,2338,Deposit,8710.65,4/30/2024,Spring
14023,14024,2153,Transfer,3341.27,1/8/2025,Winter
14024,14025,2365,Transfer,7306.95,11/26/2024,Fall
14025,14026,4272,Deposit,6213.08,7/8/2024,Summer
14026,14027,3069,Deposit,2652.75,3/12/2024,Spring
14027,14028,3194,Deposit,548.58,2/6/2023,Winter
14028,14029,3254,Payment,86.03,1/14/2024,Winter
14029,14030,4274,Withdrawal,9165.82,1/18/2023,Winter
14030,14031,1745,Withdrawal,2254.95,5/14/2022,Spring
14031,14032,2041,Withdrawal,5599.76,1/18/2024,Winter
14032,14033,3952,Payment,8148.61,7/9/2023,Summer
14033,14034,3132,Transfer,9293.33,5/18/2023,Spring
14034,14035,3953,Transfer,1930.22,9/19/2024,Fall
14035,14036,3061,Payment,7990.2,3/28/2023,Spring
14036,14037,4292,Transfer,7889.8,8/8/2023,Summer
14037,14038,1299,Deposit,1950.5,2/10/2023,Winter
14038,14039,4415,Deposit,6779.52,4/24/2025,Spring
14039,14040,4645,Payment,8032.59,4/22/2025,Spring
14040,14041,3674,Transfer,8155.74,9/11/2023,Fall
14041,14042,897,Deposit,3764.84,5/29/2022,Spring
14042,14043,1859,Payment,149.92,8/19/2023,Summer
14043,14044,623,Withdrawal,2092.14,9/23/2023,Fall
14044,14045,4124,Deposit,2716.23,10/25/2023,Fall
14045,14046,472,Payment,8836.74,9/26/2024,Fall
14046,14047,3741,Deposit,6492.09,12/31/2022,Winter
14047,14048,16,Deposit,3702.22,3/1/2025,Spring
14048,14049,1138,Transfer,5416.81,5/11/2024,Spring
14049,14050,2745,Transfer,5794.86,11/4/2023,Fall
14050,14051,1392,Deposit,7869.65,4/20/2024,Spring
14051,14052,1800,Payment,7985.56,2/11/2025,Winter
14052,14053,2528,Transfer,3185.32,1/28/2024,Winter
14053,14054,3799,Transfer,8744.29,1/4/2025,Winter
14054,14055,4576,Transfer,5555.41,9/3/2024,Fall
14055,14056,2161,Withdrawal,1168.41,7/15/2022,Summer
14056,14057,2024,Transfer,3716.11,10/6/2023,Fall
14057,14058,2420,Transfer,6291.31,8/7/2024,Summer
14058,14059,4723,Transfer,9795.01,11/15/2023,Fall
14059,14060,2742,Payment,5531.73,3/20/2025,Spring
14060,14061,4753,Withdrawal,4884.74,8/15/2023,Summer
14061,14062,2918,Deposit,7667.6,6/5/2023,Summer
14062,14063,1361,Withdrawal,3924.74,8/5/2022,Summer
14063,14064,3989,Payment,9906.45,6/23/2023,Summer
14064,14065,4048,Transfer,1528.2,11/17/2022,Fall
14065,14066,3088,Transfer,6929.66,3/8/2024,Spring
14066,14067,818,Payment,3671.78,4/27/2025,Spring
14067,14068,3759,Payment,9159.52,11/24/2024,Fall
14068,14069,351,Withdrawal,2652.42,10/24/2023,Fall
14069,14070,2239,Withdrawal,2798.17,3/2/2025,Spring
14070,14071,1722,Deposit,6105.46,10/16/2024,Fall
14071,14072,2808,Payment,6416.48,9/23/2022,Fall
14072,14073,2493,Transfer,1062.14,10/22/2024,Fall
14073,14074,2741,Transfer,6220.14,4/29/2023,Spring
14074,14075,79,Payment,6925.43,3/20/2023,Spring
14075,14076,3607,Withdrawal,3684.03,6/5/2022,Summer
14076,14077,517,Withdrawal,5266.63,11/21/2024,Fall
14077,14078,1162,Transfer,6402.73,6/16/2023,Summer
14078,14079,3107,Payment,3447.12,4/18/2023,Spring
14079,14080,738,Transfer,226.28,6/5/2022,Summer
14080,14081,3111,Deposit,8993.78,5/28/2022,Spring
14081,14082,3372,Transfer,5323.32,11/5/2022,Fall
14082,14083,3947,Withdrawal,1399.1,12/28/2024,Winter
14083,14084,4979,Transfer,8753.85,4/11/2023,Spring
14084,14085,291,Transfer,4417.89,9/22/2024,Fall
14085,14086,3187,Payment,5334.69,10/15/2022,Fall
14086,14087,2486,Deposit,3199.1,6/7/2023,Summer
14087,14088,2484,Payment,4943.32,11/24/2023,Fall
14088,14089,2920,Transfer,6321.25,6/25/2024,Summer
14089,14090,4676,Payment,9465.97,6/14/2022,Summer
14090,14091,3975,Payment,7297.55,5/19/2024,Spring
14091,14092,3543,Withdrawal,2682.03,4/25/2025,Spring
14092,14093,229,Payment,7926.8,9/14/2022,Fall
14093,14094,4655,Transfer,7327.22,5/19/2023,Spring
14094,14095,3800,Deposit,4584.72,10/27/2023,Fall
14095,14096,2039,Transfer,6746.81,12/14/2023,Winter
14096,14097,2479,Transfer,1362.81,5/11/2024,Spring
14097,14098,4552,Transfer,3672.62,11/5/2022,Fall
14098,14099,2307,Deposit,4540.16,3/11/2025,Spring
14099,14100,2169,Payment,1144.04,3/29/2025,Spring
14100,14101,522,Withdrawal,9996.83,4/14/2024,Spring
14101,14102,2552,Withdrawal,7055.32,2/23/2024,Winter
14102,14103,1450,Payment,1855.16,2/9/2025,Winter
14103,14104,2165,Payment,4841.64,3/5/2025,Spring
14104,14105,3344,Withdrawal,7783.37,12/15/2023,Winter
14105,14106,4027,Payment,4595.64,2/18/2024,Winter
14106,14107,700,Transfer,3854.68,1/26/2025,Winter
14107,14108,4896,Deposit,6643.75,7/24/2022,Summer
14108,14109,4692,Withdrawal,3805.6,5/20/2022,Spring
14109,14110,4927,Transfer,6444.69,1/22/2024,Winter
14110,14111,4506,Deposit,3920.16,6/13/2024,Summer
14111,14112,2127,Deposit,6714.71,5/29/2024,Spring
14112,14113,215,Withdrawal,143.71,8/23/2023,Summer
14113,14114,1391,Transfer,5868.07,11/16/2022,Fall
14114,14115,235,Deposit,2537.52,12/20/2024,Winter
14115,14116,1853,Deposit,4342.3,8/31/2022,Summer
14116,14117,115,Transfer,3024.98,2/27/2024,Winter
14117,14118,4434,Transfer,9356.05,1/29/2024,Winter
14118,14119,1991,Deposit,8821.05,3/12/2025,Spring
14119,14120,1632,Deposit,8600.58,10/31/2024,Fall
14120,14121,1295,Transfer,6015.25,8/1/2022,Summer
14121,14122,2326,Transfer,5071.73,11/9/2024,Fall
14122,14123,4917,Transfer,168.67,2/8/2023,Winter
14123,14124,2440,Transfer,9128.56,8/3/2022,Summer
14124,14125,4903,Deposit,1570.85,12/19/2022,Winter
14125,14126,3226,Deposit,2482.97,4/1/2024,Spring
14126,14127,683,Payment,3583.06,4/11/2024,Spring
14127,14128,1126,Payment,7071.59,7/28/2022,Summer
14128,14129,1992,Transfer,4104.95,11/13/2023,Fall
14129,14130,139,Transfer,3429.02,4/28/2024,Spring
14130,14131,4205,Transfer,1974.98,1/29/2024,Winter
14131,14132,1319,Transfer,4977.41,8/16/2023,Summer
14132,14133,734,Deposit,3738.37,6/15/2023,Summer
14133,14134,4438,Transfer,9790.63,11/7/2023,Fall
14134,14135,4262,Transfer,8202.95,1/14/2024,Winter
14135,14136,1166,Deposit,1943.01,3/13/2023,Spring
14136,14137,3952,Transfer,9401.2,10/7/2023,Fall
14137,14138,606,Transfer,8550.36,8/20/2022,Summer
14138,14139,1966,Withdrawal,7607.81,2/13/2024,Winter
14139,14140,4394,Transfer,6389.21,8/27/2022,Summer
14140,14141,1242,Payment,5973.07,7/13/2022,Summer
14141,14142,1546,Transfer,9923.97,7/20/2023,Summer
14142,14143,587,Transfer,5632.36,9/27/2022,Fall
14143,14144,3395,Transfer,3213.26,8/29/2022,Summer
14144,14145,3374,Withdrawal,959.12,2/27/2023,Winter
14145,14146,2163,Deposit,8380.7,10/12/2023,Fall
14146,14147,2251,Deposit,2062.4,9/23/2022,Fall
14147,14148,3707,Deposit,3368.73,9/18/2023,Fall
14148,14149,4419,Payment,6140.05,12/9/2022,Winter
14149,14150,2036,Payment,2880.65,7/6/2023,Summer
14150,14151,1961,Withdrawal,2929.71,5/17/2024,Spring
14151,14152,1206,Deposit,8593.22,9/24/2024,Fall
14152,14153,2220,Payment,4368.25,2/1/2024,Winter
14153,14154,774,Payment,3927.65,9/17/2023,Fall
14154,14155,3869,Withdrawal,3024.66,6/20/2022,Summer
14155,14156,4088,Transfer,4190.64,5/10/2025,Spring
14156,14157,2592,Withdrawal,4547.96,1/18/2024,Winter
14157,14158,4624,Transfer,487.11,5/1/2024,Spring
14158,14159,1983,Transfer,5606.91,1/14/2023,Winter
14159,14160,2223,Transfer,8736.31,11/26/2022,Fall
14160,14161,2301,Deposit,1748.2,6/12/2022,Summer
14161,14162,3771,Withdrawal,8396.77,9/20/2023,Fall
14162,14163,3466,Payment,891.39,12/14/2024,Winter
14163,14164,1112,Payment,6602.19,6/7/2024,Summer
14164,14165,24,Withdrawal,8692.15,11/3/2022,Fall
14165,14166,2212,Deposit,7215.55,9/17/2022,Fall
14166,14167,1119,Payment,9054.89,9/30/2023,Fall
14167,14168,1375,Transfer,3952.59,1/13/2023,Winter
14168,14169,2415,Payment,6687.52,6/17/2024,Summer
14169,14170,4359,Withdrawal,4976.67,10/12/2022,Fall
14170,14171,1096,Deposit,1139.96,5/17/2023,Spring
14171,14172,4864,Deposit,4361.66,11/8/2024,Fall
14172,14173,240,Withdrawal,3902.52,10/15/2024,Fall
14173,14174,2887,Deposit,927.51,12/25/2024,Winter
14174,14175,2290,Transfer,940.77,4/12/2024,Spring
14175,14176,1857,Withdrawal,6632.62,10/4/2022,Fall
14176,14177,530,Transfer,2177.12,5/9/2023,Spring
14177,14178,4172,Transfer,5831.84,4/20/2024,Spring
14178,14179,3473,Deposit,3997.07,1/5/2024,Winter
14179,14180,2221,Deposit,4135.39,6/9/2022,Summer
14180,14181,4192,Payment,4621.37,3/20/2024,Spring
14181,14182,3264,Deposit,6012.73,10/31/2022,Fall
14182,14183,4146,Transfer,4426.84,3/6/2024,Spring
14183,14184,4655,Transfer,2325.44,5/26/2023,Spring
14184,14185,1889,Deposit,1925.75,2/27/2023,Winter
14185,14186,602,Withdrawal,5338.17,12/11/2023,Winter
14186,14187,3722,Deposit,5864.54,11/15/2022,Fall
14187,14188,2371,Withdrawal,273.43,6/17/2022,Summer
14188,14189,4729,Transfer,9759.5,7/9/2024,Summer
14189,14190,3162,Withdrawal,4234.29,9/15/2022,Fall
14190,14191,840,Payment,6836.71,9/8/2024,Fall
14191,14192,3284,Withdrawal,1412.44,4/6/2025,Spring
14192,14193,644,Payment,6221,11/19/2024,Fall
14193,14194,2881,Withdrawal,623.7,2/7/2024,Winter
14194,14195,1545,Transfer,2572.51,5/26/2022,Spring
14195,14196,340,Transfer,8573.95,3/9/2025,Spring
14196,14197,3504,Payment,1098.06,2/3/2023,Winter
14197,14198,1445,Payment,9924.62,3/16/2024,Spring
14198,14199,4369,Withdrawal,7223.35,4/2/2025,Spring
14199,14200,4217,Withdrawal,3882.43,9/22/2024,Fall
14200,14201,1874,Deposit,2371.32,7/9/2024,Summer
14201,14202,328,Withdrawal,8350.95,12/8/2023,Winter
14202,14203,3786,Transfer,9228.07,5/25/2022,Spring
14203,14204,3255,Payment,9566.26,9/4/2024,Fall
14204,14205,3852,Withdrawal,9003.46,6/28/2024,Summer
14205,14206,2550,Transfer,840.17,6/29/2022,Summer
14206,14207,1877,Payment,7450.22,11/19/2022,Fall
14207,14208,1833,Deposit,9744.06,10/17/2023,Fall
14208,14209,4525,Payment,8332.36,9/1/2024,Fall
14209,14210,3597,Transfer,8344.78,1/24/2024,Winter
14210,14211,223,Payment,3487.34,6/6/2023,Summer
14211,14212,1442,Deposit,1270.67,8/14/2023,Summer
14212,14213,4198,Deposit,1881.76,12/8/2022,Winter
14213,14214,650,Withdrawal,4111.39,10/7/2023,Fall
14214,14215,834,Withdrawal,3181.22,5/23/2023,Spring
14215,14216,112,Deposit,5984.98,6/11/2022,Summer
14216,14217,3084,Payment,771.59,9/18/2024,Fall
14217,14218,423,Transfer,9450,7/10/2024,Summer
14218,14219,4546,Transfer,1250.45,3/14/2025,Spring
14219,14220,2199,Transfer,2160.31,4/17/2023,Spring
14220,14221,1901,Deposit,5796.79,11/5/2022,Fall
14221,14222,4031,Payment,4435.43,12/5/2022,Winter
14222,14223,2673,Transfer,9310.45,8/7/2024,Summer
14223,14224,439,Transfer,7646.25,1/11/2024,Winter
14224,14225,1213,Payment,4734.95,4/10/2024,Spring
14225,14226,1984,Payment,1334.14,5/10/2023,Spring
14226,14227,1536,Payment,7444.13,1/27/2023,Winter
14227,14228,3457,Transfer,7608.94,9/26/2023,Fall
14228,14229,2477,Withdrawal,1336.92,12/25/2022,Winter
14229,14230,3635,Payment,5579.39,2/12/2025,Winter
14230,14231,4944,Withdrawal,2996.85,7/31/2023,Summer
14231,14232,3591,Deposit,5089.08,6/22/2024,Summer
14232,14233,125,Deposit,9030.44,10/2/2022,Fall
14233,14234,4927,Deposit,9806.34,7/17/2022,Summer
14234,14235,3594,Withdrawal,9543.56,2/27/2025,Winter
14235,14236,317,Withdrawal,8718.65,2/26/2025,Winter
14236,14237,1760,Withdrawal,4189.6,6/7/2022,Summer
14237,14238,979,Deposit,2712.36,2/10/2023,Winter
14238,14239,152,Transfer,829.59,12/19/2022,Winter
14239,14240,966,Deposit,6339.57,7/20/2024,Summer
14240,14241,2781,Withdrawal,9601.71,5/17/2022,Spring
14241,14242,1145,Deposit,3152.62,8/15/2022,Summer
14242,14243,2307,Withdrawal,5060.69,12/5/2023,Winter
14243,14244,2580,Withdrawal,8259.53,7/23/2023,Summer
14244,14245,2595,Transfer,5726.1,7/14/2022,Summer
14245,14246,4448,Payment,694.84,10/3/2023,Fall
14246,14247,2777,Withdrawal,4411.53,1/12/2024,Winter
14247,14248,3513,Withdrawal,6006.81,10/23/2024,Fall
14248,14249,2082,Withdrawal,1429.69,8/27/2022,Summer
14249,14250,220,Payment,2332.19,7/13/2022,Summer
14250,14251,874,Transfer,2389.4,3/31/2024,Spring
14251,14252,3414,Deposit,8871.52,2/10/2023,Winter
14252,14253,4977,Payment,6671.41,6/15/2023,Summer
14253,14254,4416,Withdrawal,1844.14,7/5/2023,Summer
14254,14255,2461,Deposit,2849.48,12/24/2024,Winter
14255,14256,4996,Withdrawal,5335.54,12/30/2024,Winter
14256,14257,3127,Transfer,1499.82,10/7/2022,Fall
14257,14258,2503,Payment,345.2,12/13/2022,Winter
14258,14259,2731,Deposit,3492.84,12/12/2022,Winter
14259,14260,3622,Transfer,883.22,11/14/2024,Fall
14260,14261,3253,Transfer,7470.16,11/23/2022,Fall
14261,14262,2740,Deposit,4219.19,12/20/2023,Winter
14262,14263,758,Deposit,1403.26,5/21/2023,Spring
14263,14264,3971,Payment,4330.46,5/15/2024,Spring
14264,14265,225,Payment,8362,5/24/2023,Spring
14265,14266,3590,Payment,7512.6,12/27/2024,Winter
14266,14267,3787,Deposit,5331.19,4/4/2025,Spring
14267,14268,3237,Payment,6336.55,2/6/2025,Winter
14268,14269,3540,Deposit,2923.7,3/11/2023,Spring
14269,14270,228,Transfer,2813.96,3/13/2023,Spring
14270,14271,1373,Deposit,7892.19,9/17/2023,Fall
14271,14272,1227,Transfer,456.42,1/21/2025,Winter
14272,14273,3165,Transfer,3934.51,8/5/2024,Summer
14273,14274,4261,Deposit,3795.19,4/16/2023,Spring
14274,14275,1361,Payment,8296.77,11/28/2024,Fall
14275,14276,3854,Withdrawal,179.42,4/2/2025,Spring
14276,14277,1311,Payment,1161.29,8/4/2024,Summer
14277,14278,2234,Deposit,5014.65,8/6/2022,Summer
14278,14279,261,Payment,4113.72,12/29/2022,Winter
14279,14280,3214,Withdrawal,9646.63,11/30/2022,Fall
14280,14281,2582,Withdrawal,5124.07,5/20/2022,Spring
14281,14282,1395,Transfer,210.6,3/29/2025,Spring
14282,14283,10,Deposit,6917.07,10/6/2024,Fall
14283,14284,2699,Withdrawal,4776.85,10/6/2022,Fall
14284,14285,2096,Deposit,4097.94,9/2/2022,Fall
14285,14286,4737,Withdrawal,3187.09,4/18/2024,Spring
14286,14287,2869,Payment,1663.57,10/17/2022,Fall
14287,14288,3847,Transfer,730.21,3/6/2024,Spring
14288,14289,1002,Transfer,2414.1,7/5/2022,Summer
14289,14290,4874,Transfer,6967.02,8/22/2022,Summer
14290,14291,1866,Payment,5824.67,11/1/2024,Fall
14291,14292,4323,Withdrawal,8001.84,8/6/2023,Summer
14292,14293,3122,Transfer,9580.26,12/4/2024,Winter
14293,14294,1324,Payment,4051.01,6/21/2024,Summer
14294,14295,585,Deposit,9969.99,2/6/2024,Winter
14295,14296,863,Deposit,2961.3,5/11/2023,Spring
14296,14297,4573,Withdrawal,2638.64,3/23/2023,Spring
14297,14298,2669,Withdrawal,7351.78,11/25/2022,Fall
14298,14299,4785,Deposit,5282.71,1/7/2023,Winter
14299,14300,3588,Deposit,9601.62,10/9/2023,Fall
14300,14301,2825,Deposit,7347.41,6/13/2024,Summer
14301,14302,795,Withdrawal,3498.18,5/31/2022,Spring
14302,14303,777,Transfer,9449.89,8/16/2023,Summer
14303,14304,3243,Payment,9695.23,3/30/2024,Spring
14304,14305,3157,Payment,6971.78,6/14/2024,Summer
14305,14306,1561,Deposit,7258,1/19/2023,Winter
14306,14307,3483,Payment,4297.09,1/6/2024,Winter
14307,14308,597,Deposit,3832.49,11/23/2023,Fall
14308,14309,4592,Payment,1081.25,6/24/2023,Summer
14309,14310,2057,Transfer,3468.37,1/31/2025,Winter
14310,14311,1189,Payment,3464.22,11/30/2024,Fall
14311,14312,2039,Transfer,4127.8,7/2/2023,Summer
14312,14313,1402,Withdrawal,2028.72,4/24/2025,Spring
14313,14314,1122,Transfer,4249.94,1/13/2024,Winter
14314,14315,3926,Payment,138.6,3/2/2023,Spring
14315,14316,3921,Transfer,2689.38,1/9/2023,Winter
14316,14317,595,Payment,5207.61,7/28/2024,Summer
14317,14318,2758,Deposit,6920.75,7/29/2023,Summer
14318,14319,81,Deposit,3114.3,11/7/2023,Fall
14319,14320,1788,Deposit,8781.56,8/29/2024,Summer
14320,14321,318,Withdrawal,8103.1,10/24/2024,Fall
14321,14322,3604,Deposit,2789.99,10/13/2023,Fall
14322,14323,4848,Payment,5869.99,8/11/2023,Summer
14323,14324,511,Payment,5062.85,9/21/2022,Fall
14324,14325,504,Deposit,7660.23,10/26/2022,Fall
14325,14326,4047,Deposit,4630.32,1/1/2025,Winter
14326,14327,4382,Deposit,9411.69,4/24/2023,Spring
14327,14328,4018,Deposit,8848.98,6/27/2024,Summer
14328,14329,4637,Withdrawal,7358.93,3/9/2025,Spring
14329,14330,3702,Transfer,1098.99,1/18/2023,Winter
14330,14331,4272,Payment,7311.25,3/16/2023,Spring
14331,14332,373,Transfer,6081.01,5/13/2022,Spring
14332,14333,3883,Payment,5710.07,8/2/2024,Summer
14333,14334,2719,Transfer,288.4,11/1/2024,Fall
14334,14335,1636,Transfer,7745.77,4/26/2024,Spring
14335,14336,2567,Payment,3253.65,4/28/2023,Spring
14336,14337,960,Deposit,4765.42,2/3/2025,Winter
14337,14338,3792,Deposit,8531.92,11/25/2024,Fall
14338,14339,3777,Transfer,5806.35,8/17/2024,Summer
14339,14340,1275,Withdrawal,4743.95,2/9/2024,Winter
14340,14341,2295,Deposit,57.33,7/28/2023,Summer
14341,14342,1712,Deposit,2057.83,12/9/2022,Winter
14342,14343,2739,Withdrawal,8564.03,8/29/2023,Summer
14343,14344,4946,Withdrawal,4072.4,4/13/2024,Spring
14344,14345,1138,Payment,8378.82,6/11/2023,Summer
14345,14346,500,Deposit,2923.04,7/5/2022,Summer
14346,14347,446,Payment,9688.8,9/10/2024,Fall
14347,14348,3944,Payment,7765.37,4/19/2025,Spring
14348,14349,3179,Withdrawal,5446.97,5/25/2022,Spring
14349,14350,3001,Transfer,8832.08,7/10/2023,Summer
14350,14351,3252,Transfer,8002.53,10/5/2023,Fall
14351,14352,1248,Payment,863.11,7/5/2024,Summer
14352,14353,2488,Transfer,6035.22,11/9/2022,Fall
14353,14354,3784,Withdrawal,1629.07,3/20/2025,Spring
14354,14355,1830,Transfer,7578.51,7/28/2024,Summer
14355,14356,639,Payment,9533.5,4/21/2025,Spring
14356,14357,1843,Transfer,750.84,5/7/2024,Spring
14357,14358,3809,Transfer,851.93,12/10/2022,Winter
14358,14359,4323,Transfer,7610.62,6/6/2022,Summer
14359,14360,1173,Withdrawal,4932.29,2/2/2024,Winter
14360,14361,70,Deposit,4746.65,12/18/2022,Winter
14361,14362,3464,Transfer,107.52,10/23/2022,Fall
14362,14363,24,Deposit,9960.74,9/15/2022,Fall
14363,14364,4378,Deposit,9642.21,2/19/2025,Winter
14364,14365,68,Transfer,4855,11/19/2024,Fall
14365,14366,573,Deposit,535.45,4/30/2023,Spring
14366,14367,2272,Deposit,2024.37,11/10/2024,Fall
14367,14368,507,Withdrawal,1620.36,7/27/2022,Summer
14368,14369,4080,Transfer,9293.45,12/4/2023,Winter
14369,14370,3215,Transfer,107.48,12/26/2023,Winter
14370,14371,53,Transfer,3623.06,4/2/2023,Spring
14371,14372,430,Payment,4367.47,5/21/2023,Spring
14372,14373,4750,Withdrawal,7104.8,2/19/2025,Winter
14373,14374,4179,Payment,300.22,10/31/2023,Fall
14374,14375,2352,Payment,9941.67,8/21/2023,Summer
14375,14376,4701,Withdrawal,3799.89,8/28/2022,Summer
14376,14377,3663,Transfer,747.07,3/27/2025,Spring
14377,14378,4128,Deposit,7635.14,5/17/2022,Spring
14378,14379,2258,Withdrawal,6361.96,8/25/2024,Summer
14379,14380,1068,Payment,1693.85,12/21/2022,Winter
14380,14381,3674,Deposit,9219.54,10/17/2022,Fall
14381,14382,284,Payment,1326.17,5/3/2023,Spring
14382,14383,1932,Withdrawal,1501.28,10/2/2024,Fall
14383,14384,2710,Transfer,8047.2,5/25/2023,Spring
14384,14385,4008,Transfer,5607.85,11/7/2023,Fall
14385,14386,3883,Payment,7321.58,3/13/2023,Spring
14386,14387,3633,Payment,5314.42,12/17/2022,Winter
14387,14388,727,Transfer,8334.96,5/12/2023,Spring
14388,14389,3561,Withdrawal,1590.15,7/31/2023,Summer
14389,14390,2269,Payment,1016.63,11/20/2023,Fall
14390,14391,2673,Payment,2391.12,10/19/2022,Fall
14391,14392,413,Deposit,6705.15,12/9/2023,Winter
14392,14393,620,Withdrawal,2064.03,9/10/2024,Fall
14393,14394,2082,Transfer,3783.88,1/16/2024,Winter
14394,14395,3948,Deposit,6392.33,5/3/2023,Spring
14395,14396,4504,Deposit,2853.94,10/18/2024,Fall
14396,14397,384,Payment,9553.95,9/16/2022,Fall
14397,14398,1799,Transfer,1899.12,12/9/2024,Winter
14398,14399,720,Payment,2287.38,2/17/2025,Winter
14399,14400,1334,Deposit,895.58,8/27/2023,Summer
14400,14401,4211,Deposit,475.14,8/3/2024,Summer
14401,14402,226,Withdrawal,2868.97,6/17/2024,Summer
14402,14403,4371,Payment,975.46,11/20/2022,Fall
14403,14404,2942,Payment,4759.97,4/7/2025,Spring
14404,14405,2611,Deposit,2723.57,7/8/2022,Summer
14405,14406,2086,Payment,907.09,1/20/2023,Winter
14406,14407,1564,Payment,1371.18,11/23/2022,Fall
14407,14408,4159,Withdrawal,4678.38,5/30/2022,Spring
14408,14409,4964,Payment,6434.69,10/24/2022,Fall
14409,14410,4100,Deposit,9617.44,10/23/2022,Fall
14410,14411,4942,Withdrawal,856.09,7/26/2023,Summer
14411,14412,995,Transfer,9684.42,11/18/2023,Fall
14412,14413,948,Transfer,2839.61,2/7/2023,Winter
14413,14414,4205,Deposit,8935.71,11/17/2024,Fall
14414,14415,2473,Withdrawal,5490.31,10/18/2023,Fall
14415,14416,2685,Deposit,3599.58,11/4/2022,Fall
14416,14417,4440,Transfer,9555.22,10/7/2022,Fall
14417,14418,3144,Withdrawal,5292.61,10/23/2024,Fall
14418,14419,4044,Transfer,6887.82,8/6/2022,Summer
14419,14420,3520,Payment,455.85,12/15/2022,Winter
14420,14421,4722,Withdrawal,1882.14,6/14/2022,Summer
14421,14422,1228,Deposit,3295.03,7/29/2024,Summer
14422,14423,1286,Payment,9728.35,5/17/2022,Spring
14423,14424,783,Withdrawal,7355.94,11/25/2023,Fall
14424,14425,3943,Deposit,3023.74,7/6/2022,Summer
14425,14426,3986,Payment,1646.56,2/6/2023,Winter
14426,14427,245,Transfer,1775.68,1/6/2024,Winter
14427,14428,827,Transfer,9420.75,9/17/2022,Fall
14428,14429,3315,Transfer,4688.46,10/2/2024,Fall
14429,14430,4163,Deposit,4395.27,9/25/2024,Fall
14430,14431,914,Transfer,2042.32,5/8/2023,Spring
14431,14432,2451,Withdrawal,6946.29,10/20/2022,Fall
14432,14433,1260,Payment,3318.02,5/25/2023,Spring
14433,14434,3802,Payment,5156.73,11/24/2023,Fall
14434,14435,3387,Payment,1888.18,11/30/2022,Fall
14435,14436,3655,Transfer,7714.94,10/5/2024,Fall
14436,14437,3435,Payment,6764.31,2/19/2023,Winter
14437,14438,1476,Transfer,4767.03,12/3/2024,Winter
14438,14439,1966,Transfer,2015.71,3/26/2024,Spring
14439,14440,1448,Withdrawal,1804.24,10/11/2024,Fall
14440,14441,304,Deposit,3594.88,7/24/2024,Summer
14441,14442,1604,Transfer,5016.24,1/23/2023,Winter
14442,14443,38,Deposit,9088.34,2/8/2025,Winter
14443,14444,923,Transfer,89.17,3/20/2024,Spring
14444,14445,481,Transfer,8003.05,4/29/2024,Spring
14445,14446,1240,Payment,1745.11,8/9/2024,Summer
14446,14447,1251,Deposit,2541.35,10/5/2023,Fall
14447,14448,700,Withdrawal,7875.89,3/19/2023,Spring
14448,14449,2242,Payment,419.22,3/16/2025,Spring
14449,14450,4044,Payment,4064.32,3/14/2025,Spring
14450,14451,752,Deposit,4150.01,1/1/2025,Winter
14451,14452,3411,Deposit,8315.86,2/8/2024,Winter
14452,14453,4064,Withdrawal,1085.7,11/6/2022,Fall
14453,14454,4140,Withdrawal,9054.66,3/2/2025,Spring
14454,14455,1552,Withdrawal,3217.34,10/10/2024,Fall
14455,14456,3862,Deposit,5759.45,12/31/2024,Winter
14456,14457,2542,Transfer,3148.86,11/9/2022,Fall
14457,14458,4929,Transfer,6118.33,8/2/2023,Summer
14458,14459,3581,Deposit,5280.4,11/27/2023,Fall
14459,14460,1958,Payment,3783.24,12/2/2023,Winter
14460,14461,4399,Deposit,4443.92,8/7/2022,Summer
14461,14462,1827,Withdrawal,7501.85,4/23/2023,Spring
14462,14463,4785,Payment,2238.92,5/2/2023,Spring
14463,14464,3640,Payment,6012.58,9/1/2024,Fall
14464,14465,4262,Transfer,6822.12,7/21/2022,Summer
14465,14466,1684,Payment,7110.01,9/13/2024,Fall
14466,14467,4267,Transfer,2289.82,5/24/2024,Spring
14467,14468,4217,Payment,9969.89,12/30/2024,Winter
14468,14469,1734,Transfer,9392.37,12/27/2023,Winter
14469,14470,806,Withdrawal,4712.19,1/12/2023,Winter
14470,14471,2200,Transfer,6364.9,10/8/2023,Fall
14471,14472,4283,Deposit,5359.1,10/12/2023,Fall
14472,14473,2078,Transfer,3851.92,7/31/2024,Summer
14473,14474,4502,Transfer,2930.79,7/19/2024,Summer
14474,14475,2414,Payment,914.87,10/6/2023,Fall
14475,14476,2572,Deposit,8201.51,6/29/2022,Summer
14476,14477,3446,Deposit,2262.39,11/29/2022,Fall
14477,14478,2425,Withdrawal,3387.42,4/16/2025,Spring
14478,14479,2193,Payment,7024.49,10/24/2023,Fall
14479,14480,3923,Withdrawal,1105.36,7/13/2022,Summer
14480,14481,4922,Payment,1396.21,3/11/2023,Spring
14481,14482,1350,Deposit,3026.35,8/5/2023,Summer
14482,14483,1519,Payment,5884.06,12/29/2024,Winter
14483,14484,2394,Withdrawal,7511.6,7/31/2024,Summer
